OBJECTID,Traffic zone number,traffic zone number.1,Area,Multi traffic area,on a traffic zone,In Jerusalem,religion,Traffic zone name,metropolis,Scope,district,Authority,Total housing units until 2020,Additional units 2020-2025,Additional units 2025-2030,Additional units 2030-2035,Additional units 2035-2040,Total housing units until 2025,Total housing units until 2030,Total housing units until 2035,Total housing units until 2040,Gm_b average 2020,Gm_b average 2025,Gm_b average 2030,Gm_b average 2035,Gm_b average 2040,2020 population projections,Population projections 2025,Population projections 2030,Population projections 2035,Population projections 2040,Total students 2020,Total students 2025,Total students 2030,Total students 2035,Total students 2040,Employed in education from students 2015,Employed in education from students 2020,Employed in education from students 2025,Employed in education from 2030 students,2035 students are employed in education,Employed in education from 2040 students,Jobs in industry in 2040,Jobs in commerce and hotels in 2040,Office jobs in 2040,Jobs in public services in 2040,Jobs in education in 2040,Jobs in agriculture in 2040,Total employed 2020,A total of 2025 employees,Total employed 2030,Total employed 2035,Total employed 2040,Total Yeshiva students and include 2015,Total Yeshiva students and include 2020,Total yeshiva students including 2025,Total yeshiva students including 2030,Total yeshiva students and kollel 2035,Total yeshiva students including 2040,Higher education students 2015,Higher education students 2020,Higher education students 2025,Higher education students 2030,Higher education students 2035,Higher education students 2040,Last update date of the traffic area data,GlobalID,Shape__Area,Shape__Length
712,8813,8813,881,88,8,no,Jewish,darling,no,11935.7556888,yosh,Samaria area,640.62528832189,198.652465739561,219.597512142298,211.612801845516,234.223019887878,839.277754061451,1058.87526620375,1270.48806804927,1504.71108793714,5.3,5.3,5.3,5.4,5.4,3395.31402810602,4448.17209652569,5612.03891087987,6860.63556746604,8125.43987486058,1293.85752382884,1618.97660151572,2043.4359348624,2535.84378635467,2949.84665238222,72.1711756828488,107.82146031907,134.914716792976,170.2863279052,211.320315529556,245.820554365185,0.0,124.399665269894,79.6157857727323,94.5437456051196,196.656443492148,0.0,235.946517983448,302.770267605267,382.06138114595,465.417929139409,546.762771952614,,640.62528832189,,,,,72.1711756828488,,,,,,,485c5c8e-3e95-4ac9-972c-a3d7997319a2,9199776.49295044,11935.7556887771
713,8812,8812,881,88,8,no,Jewish,Bracken,no,13312.2562078,yosh,Samaria area,1015.74074074074,201.199556288224,222.889651615409,170.478173758414,194.1679930522,1216.94029702897,1439.82994864437,1610.30812240279,1804.47611545499,5.4,5.4,5.4,5.5,5.5,5485.0,6571.47760395641,7775.08172267962,8856.69467321534,9924.61863500244,1886.9951100892,1839.20729069251,2085.6976214958,2496.52046651606,2791.17601875294,139.085501307593,157.249592507433,153.267274224376,173.80813512465,208.043372209672,232.598001562745,0.0,133.53288122283,106.826304978264,106.826304978264,186.078401250196,0.0,360.397740655581,396.655333630169,461.774124853525,530.10499669023,593.493224653743,,1015.74074074074,,,,,139.085501307593,,,,,,2021-07-19,e1a8ea33-0098-4507-8346-5488a72fc186,7357950.85054016,13312.2562078116
714,8811,8811,881,88,8,no,Jewish,Barkan factories,no,12408.0388542,yosh,Samaria area,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,6700.478203125,1435.8167578125,1435.8167578125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,c5050ec8-2420-4603-b269-6e6ea6225404,8693016.20094299,12408.0388541581
715,8923,8923,892,89,8,no,Palestinian,Kfar Dich,no,23808.5806023,Palestinian,Palestinian,,,,,,,,,,,,,,,10239.2499071464,11116.0297076383,11947.6969132725,12715.093176932,13416.3249789572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0d3a9144-7cb8-4c58-a00d-896fe75bcbce,16429278.6853333,23808.5806023276
716,8745,8745,874,87,8,no,Palestinian,Bnei Zid calls,yes,18340.3757056,Palestinian,Palestinian,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,6497.33829417924,7037.98847377514,7534.11560179505,7985.60416275795,8398.07530632204,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,ecd3ed6e-3e4a-4984-8b3f-607ad19ead90,14741835.3846436,18340.3757056279
717,8723,8723,872,87,8,no,Palestinian,Ruabi,yes,7939.94897703,Palestinian,Palestinian,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,bd15c4e0-350f-4dc1-aefb-d3701737b182,3791840.76248169,7939.94897702964
718,8921,8921,892,89,8,no,Palestinian,Savia,yes,20760.4515236,Palestinian,Palestinian,,,,,,,,,,,,,,,6665.18454012368,7207.43013111191,7709.82542645856,8161.67221582803,8563.44101960803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,009e85e1-4ead-4927-98de-333d85793e7c,19583373.8138275,20760.4515235783
719,8724,8724,872,87,8,no,Palestinian,Seng'il,yes,42282.1164455,Palestinian,Palestinian,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,22217.2818004123,24024.7671037064,25699.4180881952,27205.5740527601,28544.8033986934,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,5d6492d3-06a9-4b6b-959c-a7217673dc04,64309545.5976105,42282.1164455433
720,8743,8743,874,87,8,no,Palestinian,Deir Abu Meshal,no,11532.0124354,Palestinian,Palestinian,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,6997.13354757764,7579.37220252707,8113.66295577928,8599.88140604702,9044.08109911604,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6bf1da06-5d34-479d-a0da-93a496225b5d,8291819.67430878,11532.0124353918
721,8744,8744,874,87,8,no,Palestinian,Beit Rima,no,21993.4809239,Palestinian,Palestinian,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,6897.17449689796,7471.09545677668,7997.75348498243,8477.02595738921,8914.87994055724,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,6ad96332-c895-4edb-b364-7535b103151c,23238986.608696,21993.4809239179
722,8694,8694,869,86,8,no,Jewish,Beit Arye,no,28397.5790044,yosh,Beit Arye,1293.85622864884,295.018091200217,311.061904216819,319.8425116416,314.619873452974,1588.87431984906,1899.93622406587,2219.77873570747,2534.39860916045,4.2,4.2,4.2,4.2,4.2,5434.19616032512,6673.27214336603,7979.73214107667,9323.07068997139,10644.4741584739,1620.20663544086,1980.17421839896,2493.01631545836,3018.72288870163,3414.82292141071,103.893333317894,135.017219620071,165.014518199913,207.75135962153,251.560240725136,284.568576784226,0.0,183.633645814868,183.633645814868,139.561570819299,227.654861427381,0.0,393.788465349839,482.789382169724,587.738604434705,695.515987866631,791.448298616316,,1293.85622864884,,,,,103.893333317894,,,,,,,f1a27944-83d3-4b04-b38d-c72bf10d912b,15510592.0688782,28397.5790043894
723,8831,8831,883,88,8,no,Jewish,Gates of hope,no,19036.8762016,yosh,Samaria area,2551.6690354434,191.102513205678,187.20959230466,181.641424889682,173.575970148227,2742.77154864908,2929.98114095374,3111.62256584342,3285.19853599165,4.9,4.9,4.9,4.9,4.9,12503.1782736727,13439.5805883805,14356.9075906733,15246.9505726328,16097.4728263591,4052.35777906108,4193.69504623462,4387.2385142692,4702.15955621877,4949.04536657477,244.418629238123,337.696481588423,349.474587186218,365.603209522434,391.846629684898,412.420447214564,598.046409745497,1116.35329819159,1594.79042598799,358.827845847298,329.936357771651,0.0,848.030288677103,898.028896916034,1951.59943771318,3014.17114285358,4069.46015441289,,2551.6690354434,,,,,244.418629238123,,,,,,,aa467941-d6ae-4daa-9b1e-4ba306f1b07b,8498736.11482239,19036.8762015642
724,8941,8941,894,89,8,no,Palestinian,sabotage,no,29164.3393667,Palestinian,Palestinian,,,,,,,,,,,,,,,16664.5483015331,18336.7108932353,19983.5962859769,21561.8872549565,23055.5910456734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6b2b602c-f8c1-4540-af9e-f469e21acc7b,21043831.528656,29164.3393667106
725,8833,8833,883,88,8,no,Jewish,rocky,no,28201.4087434,yosh,Samaria area,934.25,228.986027142431,241.434467177292,227.250709740593,181.222693994504,1163.23602714243,1404.67049431972,1631.92120406032,1813.14389805482,4.0,4.0,4.0,3.9,3.9,3737.0,4652.94410856973,5618.68197727889,6364.49269583523,7071.2612024138,935.817473464066,1048.55016261423,1296.02485680578,1527.60425345276,1690.81208316165,70.5735872455667,77.9847894553388,87.3791802178521,108.002071400481,127.300354454396,140.901006930137,129.685805298725,162.107256623406,162.107256623406,84.295773444171,112.72080554411,0.0,389.401456122006,475.124522598663,576.225569507056,671.274089141169,745.282306281744,,934.25,,,,,70.5735872455667,,,,,,2021-07-19,bbf68d23-59b8-4460-a314-142c5af389a3,16665193.1526413,28201.4087434046
726,8957,8957,895,89,8,no,Palestinian,Furich House,no,42027.6395822,Palestinian,Palestinian,,,,,,,,,,,,,,,19107.4684512946,21151.1079529299,23132.3985939239,25007.9856321004,26786.5306866464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a972eea7-b666-4457-b9f7-d886c6c79693,47734151.7276611,42027.6395821665
727,8914,8914,891,89,8,no,Palestinian,Bardella,no,16108.8923204,Palestinian,Palestinian,,,,,,,,,,,,,,,3947.15807907885,4315.98287732552,4673.05331174308,5008.151065388,5315.11464196397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e9788d37-2a24-402d-aecf-c4b4a8938b38,15903270.3140411,16108.8923203631
728,8976,8976,897,89,8,no,Palestinian,Jalboa,no,35107.8901214,Palestinian,Palestinian,,,,,,,,,,,,,,,24445.7041146253,26566.0850171634,28608.3784586274,30491.560829759,32190.8576768779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a72b161b-9d8c-437a-a7bb-4f8703d127b4,63749973.5493622,35107.8901214103
729,8975,8975,897,89,8,no,Palestinian,Om A-Tut,no,29382.0518115,Palestinian,Palestinian,,,,,,,,,,,,,,,7593.226572957,8251.85078514775,8886.21978334822,9471.1663389946,9998.99511064229,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,db3fde8e-0b4d-4ccc-be1e-bdf81d3cd0f2,46519503.2047729,29382.0518114796
730,8912,8912,891,89,8,no,Palestinian,Jericho,no,43251.1141628,Palestinian,Palestinian,,,,,,,,,,,,,,,38658.930598037,42271.2440632176,45768.4339061896,49050.420728653,52056.858111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,af3b8f42-f728-41e5-96a2-9784889fc24e,89444163.1126251,43251.1141627854
731,8913,8913,891,89,8,no,Palestinian,Parush Beit Dejan,no,33019.4324099,Palestinian,Palestinian,,,,,,,,,,,,,,,6559.24798435162,7172.14801673211,7765.51506216129,8322.36868218888,8832.46991973423,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95611d8f-6d01-42c0-a281-5de49da2eb5b,19386605.5624847,33019.4324099065
732,8962,8962,896,89,8,no,Palestinian,A house next door,no,42484.6299937,Palestinian,Palestinian,,,,,,,,,,,,,,,10185.5944064931,10947.6200453511,11644.7292410523,12253.8569313773,12780.6957651427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2c4c13f8-9863-47ac-9154-b429104bbd84,45967912.5920563,42484.6299937259
733,8956,8956,895,89,8,no,Palestinian,Asira A-Lefty,no,28601.048139,Palestinian,Palestinian,,,,,,,,,,,,,,,14788.4840359256,15858.5405133191,16857.700060813,17736.8349944778,18481.2787518675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76206d9e-f90b-4cd1-9589-62ff702e4459,54225596.6904144,28601.0481390068
734,8972,8972,897,89,8,no,Palestinian,Sanur,no,34236.6180719,Palestinian,Palestinian,,,,,,,,,,,,,,,29252.1177259472,31776.5260805401,34170.9386830829,36357.0996759417,38330.4492552966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8248af6b-9139-4f67-8b5b-2fd8f4d01e9c,54515321.237854,34236.6180718678
735,8977,8977,897,89,8,no,Palestinian,Janine,no,25954.0549023,Palestinian,Palestinian,,,,,,,,,,,,,,,71103.7554536588,76564.2062039421,81652.8542362685,86199.5590189923,90154.0192435986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f7614b28-141f-4462-af5f-337ca8b48f2b,37802478.3489532,25954.0549023349
736,8911,8911,891,89,8,no,Palestinian,Euga,no,23236.8285795,Palestinian,Palestinian,,,,,,,,,,,,,,,5166.13336820614,5648.85994238193,6116.20212860491,6554.78595322841,6956.54710492342,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30c3c243-aa59-4106-ad18-712a2ef43788,27672421.5169525,23236.8285794596
737,8863,8863,886,88,8,no,Jewish,Gitti,no,52974.3805486,yosh,Bikah,196.888424719484,45.8853881836267,50.6149367338986,49.4713332058104,56.7741960517419,242.773812903111,293.38874963701,342.86008284282,399.634278894562,4.8,4.8,4.8,4.9,4.9,945.064438653525,1165.31430193493,1408.26599825765,1680.01440592982,1958.20796658335,366.362005544459,429.865940856775,508.546055915112,626.223616690107,722.151566842775,17.2599999969787,30.5301671287049,35.8221617380645,42.378837992926,52.1853013908423,60.1792972368979,19.9490350496476,18.1354864087706,27.2032296131559,27.2032296131559,48.1434377895184,39.8980700992953,96.1596420351998,116.746766039102,140.175087871929,166.471995671782,193.390723535085,,196.888424719484,,,,,17.2599999969787,,,,,,,0e1cae29-2240-441c-92aa-cf3e72c17738,94019368.732666,52974.3805485583
738,8864,8864,886,88,8,no,Jewish,North of the Valley,no,124604.843259,yosh,Bikah,626.992474070474,132.014877062153,147.421468777531,103.865664983802,148.718765389031,759.007351132627,906.428819910158,1010.29448489396,1159.01325028299,4.3,4.3,4.3,4.5,4.5,2696.06763850304,3263.7316098703,3897.64392561368,4546.32518202282,5215.55962627346,1033.60930801735,1168.00395001606,1386.38474174816,1667.86987967071,1901.24760443704,55.3462936893248,86.1341090014462,97.3336625013381,115.532061812347,138.989156639226,158.437300369753,56.4396349429146,51.3087590390133,76.96313855852,76.96313855852,126.749840295803,123.141021693632,295.131600358271,350.33611287888,417.675001782399,475.753984937213,544.775050464084,,626.992474070474,,,,,55.3462936893248,,,,,,,7e5c8c38-b1d3-4926-b8f8-5d7415c96750,319971839.23407,124604.843258571
739,8722,8722,872,87,8,no,Palestinian,Kuber,yes,18693.6712711,Palestinian,Palestinian,0.0,,,,,0.0,0.0,0.0,0.0,,,,,,13100.5351305879,14166.3281887372,15153.7948037289,16041.9074586965,16831.5909695744,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,333fbe60-0de5-47cd-bf5c-6d3e4d1a3a55,20394749.2473755,18693.6712710544
740,7802,7802,780,78,7,no,Jewish,Psagot / Kochav Ya'akov,yes,22436.7885666,yosh,Mata Binyamin,630.0,50.0,50.0,50.0,50.0,680.0,730.0,780.0,830.0,5.5,5.5,5.5,5.5,5.5,3465.0,3740.0,4015.0,4290.0,4565.0,1366.93165597065,1205.0555777315,1235.1605678159,1364.82108118785,1452.77404027415,104.390032471467,113.910971330887,100.421298144292,102.930047317992,113.735090098988,121.064503356179,379.879435120322,569.819152680483,474.849293900403,379.879435120322,96.8516026849433,0.0,323.910971330887,327.087964810958,346.263380651325,373.735090098987,397.731170022846,,630.0,,,,,104.390032471467,,,,,,,14951d7f-6d7e-4d0b-a19b-bfb9bd845192,14847183.3553772,22436.7885666145
741,3307,3307,33,33,3,yes,Arab,Deir Tantor,yes,5288.74805499,jerusalem,Jerusalem,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,0.0,0.0,0.0,20.652,0.0,0.0,0.0,0.0,20.652,20.652,20.652,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,75e5f5cb-2328-49fc-8cae-2546784d67b2,814984.681388855,5288.74805499077
742,2502,2502,25,25,2,yes,Arab,Mantar,yes,4678.50020259,jerusalem,Jerusalem,30.24,1.12,101.12,101.12,176.12,31.36,132.48,233.6,409.72,4.13411120420132,4.13411120420132,4.13411120420132,4.13411120420132,4.13411120420132,125.015522815048,129.645727363753,547.687052332591,965.728377301428,1693.82804258536,48.1941701828967,49.4871782939099,197.262787712771,339.470733437586,567.011821167076,,,,,,,4.25714879719185,12.7714463915755,12.7714463915755,17.0285951887674,38.3143391747266,0.0,3.49075695178211,3.71586362897748,26.1088106726334,48.1305801366861,85.1429759438369,0.0,30.24,0.0,0.0,0.0,0.0,,,,,,,,9e216886-cd81-41f4-b7b0-b7950678e76b,1156939.08110046,4678.50020258998
743,7243,7243,724,72,7,no,Palestinian,Caracas,yes,4049.59626384,Palestinian,Palestinian,,,,,,0.0,0.0,0.0,0.0,,,,,,3472.00971715214,3699.92150215345,3901.75579259782,4073.84126701213,4218.24091813665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9a24b0e0-bfe2-4e9f-a1bd-1786b9171c70,789790.998161316,4049.59626384069
744,7244,7244,724,72,7,no,Palestinian,Beit Sahor housing,yes,5310.76767145,Palestinian,Palestinian,,,,,,0.0,0.0,0.0,0.0,,,,,,3472.00971715214,3699.92150215345,3901.75579259782,4073.84126701213,4218.24091813665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41bbc9d1-9970-4426-b7d5-acd99b37979f,715117.447219849,5310.76767144611
745,7245,7245,724,72,7,no,Palestinian,House of Sahor,yes,12499.9278165,Palestinian,Palestinian,,,,,,0.0,0.0,0.0,0.0,,,,,,8680.02429288034,9249.80375538361,9754.38948149456,10184.6031675303,10545.6022953416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f2529519-4118-4ae3-be96-2790147901b3,3532006.76030731,12499.9278165049
746,7240,7240,724,72,7,no,Palestinian,Beit Jala center,yes,6105.14483936,Palestinian,Palestinian,,,,,,0.0,0.0,0.0,0.0,,,,,,8680.02429288034,9249.80375538361,9754.38948149456,10184.6031675303,10545.6022953416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24a9293a-1f9b-40a4-99ba-b7319485d8cc,1514198.13819122,6105.14483935741
747,7241,7241,724,72,7,no,Palestinian,MP Aida,yes,1848.00098599,Palestinian,Palestinian,,,,,,0.0,0.0,0.0,0.0,,,,,,3472.00971715214,3699.92150215345,3901.75579259782,4073.84126701213,4218.24091813665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3ba33807-9d7e-4717-a4ca-30335253419f,194275.311714172,1848.00098599062
748,7242,7242,724,72,7,no,Palestinian,Bethlehem University,yes,5353.39807807,Palestinian,Palestinian,,,,,,0.0,0.0,0.0,0.0,,,,,,8680.02429288034,9249.80375538361,9754.38948149456,10184.6031675303,10545.6022953416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b394a72c-f317-4dbf-8da2-c8383d7254ce,1199852.81890869,5353.39807807357
749,8111,8111,811,81,8,no,Jewish,Tzur vineyards,yes,5247.6061105,yosh,Gush Etzion,194.706209888794,55.5857926558234,65.6254343285265,58.4331970010842,74.5460481165458,250.292002544618,315.917436873144,374.350633874228,448.896681990774,5.2,5.2,5.2,5.4,5.4,1012.47229142173,1301.51841323201,1642.77067174035,2021.49342292083,2424.04208275018,459.564374549145,481.491785062046,604.015680337863,776.389507597428,933.081270740716,34.3948347951036,38.2970312124288,40.1243154218371,50.3346400281553,64.699125633119,77.7567725617263,0.0,30.3969508895072,31.9167984339825,27.3572558005565,62.2054180493811,0.0,77.2382731901876,90.1827159307607,113.518127402784,139.569252407965,167.536108959881,,194.706209888794,,,,,34.3948347951036,,,,,,,59c0e89d-b822-4567-9a33-de6f890cf522,2031668.75528717,5247.60611049742
750,7331,7331,733,73,7,no,U. Orthodox,Ma'ale Amos / Asper,yes,18613.9035107,yosh,Gush Etzion,281.379099469786,129.013933237932,149.390742457541,168.936892703533,182.805419528181,410.393032707719,559.78377516526,728.720667868793,911.526087396974,6.2,6.2,6.2,6.2,6.2,1744.55041671267,2544.43680278786,3470.65940602461,4518.06814078652,5651.46174186124,758.889434443598,1045.15789768585,1408.20031758653,1829.07275097051,2251.98399409152,32.6901900530179,63.2407862036331,87.0964914738205,117.350026465544,152.422729247542,187.66533284096,0.0,66.4874967504326,33.2437483752163,83.1093709380407,150.132266272768,0.0,119.51660609759,169.175098015364,229.306781498596,298.166862821301,369.970550320355,86.0180421458257,281.379099469786,259.240733089003,348.065266688571,443.208587530544,558.245610319925,32.6901900530179,,,,,,,2b33c2d7-e75d-45fb-9611-02aefd0144c6,14081459.4807816,18613.9035106759
751,7233,7233,723,72,7,no,Palestinian,Fajar house,yes,23989.0242648,Palestinian,Palestinian,,,,,,0.0,0.0,0.0,0.0,,,,,,30719.0232146127,34005.8513820246,37205.2309435375,40250.8334084528,43156.3426857767,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,05a7d692-e1a1-4b1c-9f82-b6dcb1a6dec4,25394309.914032,23989.0242647899
752,8211,8211,821,82,8,no,Palestinian,turbulent,yes,42679.7314222,Palestinian,Palestinian,,,,,,,,,,,,,,,40041.1868239611,45006.0262910815,49984.0751686094,54909.1173577664,59799.0619619056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c2153bac-ad79-4300-8558-355a4906381e,59854059.5228577,42679.7314222476
753,8271,8271,827,82,8,no,Palestinian,Yetta,no,59714.4106436,Palestinian,Palestinian,,,,,,,,,,,,,,,148866.750944139,169316.32759119,190389.151609535,211922.854253205,233917.387212995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4cbf5a23-0aa7-470d-8746-00c99c2a0b6d,132961625.700317,59714.4106435584
754,8224,8224,822,82,8,no,Palestinian,Idna / Beit Awa,no,54522.7526439,Palestinian,Palestinian,,,,,,,,,,,,,,,61219.230056418,67786.1373789205,74155.9074147572,80339.9180604054,86367.5862583197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2970ecae-70bf-4f50-9f76-3d2168a7b1f8,72558857.5238495,54522.7526439465
755,8141,8141,814,81,8,no,Jewish,Clusters,no,45846.0453714,yosh,Mount Hebron,455.198596330365,162.033076677384,186.893052102459,182.258959220203,205.192877371643,617.231673007749,804.124725110208,986.383684330411,1191.57656170205,4.6,4.6,4.6,4.7,4.7,2093.91354311968,2839.26569583564,3698.97373550696,4636.00331635293,5600.40983999966,841.118664759316,1035.13228960788,1357.04036419894,1763.08156325414,2103.42951512993,47.26000000392,70.0932220632763,86.2610241339902,113.086697016578,146.923463604512,175.285792927494,37.8543946682406,56.7815920023609,52.9961525355369,52.9961525355369,140.228634341995,37.8543946682406,161.132941329349,209.70735873554,273.91164203862,344.200200470594,413.601105267905,,455.198596330365,,,,,47.26000000392,,,,,,,b4a77131-1bbb-4f1b-94e0-0db95f1438d6,49745398.3505325,45846.0453714344
756,8142,8142,814,81,8,no,Jewish,Carmel Sosia,no,56158.1113199,yosh,Mount Hebron,623.859649122807,105.195817159052,120.134052132702,149.833069377611,139.600616192206,729.055466281859,849.189518414561,999.022587792172,1138.62320398438,5.7,5.7,5.7,5.6,5.6,3556.0,4155.6161578066,4840.380254963,5594.52649163616,6376.28994231252,1020.6332227489,1030.95317282428,1134.79905334021,1386.49152242794,1634.6555631704,70.2040445946238,85.0527685624087,85.9127644020229,94.5665877783508,115.540960202328,136.221296930867,35.6874641883413,53.531196282512,49.9624498636779,71.3749283766827,108.977037544694,35.6874641883413,241.01768084311,268.176630972488,306.863967381991,365.296607150371,420.877097926961,,623.859649122807,,,,,70.2040445946238,,,,,,2021-07-19,2ef05ca1-2d9b-4e16-aa74-7eb33edda870,55220115.3757172,56158.1113199043
757,8221,8221,822,82,8,no,Palestinian,Sorif / Beit Omer,yes,40151.279337,Palestinian,Palestinian,,,,,,,,,,,,,,,38233.0934185543,42379.7195142349,46429.7781368008,50347.043418882,54149.1501095228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316a652a-5c9f-41d2-9ec3-eef8f4414212,45891123.0810165,40151.2793370556
758,8144,8144,814,81,8,no,Jewish,Hagai,no,21245.9714807,yosh,Mount Hebron,123.518518518519,39.1205824067037,47.8041457428515,49.599309813541,66.4001233273531,162.639100925222,210.443246668074,260.042556481615,326.442679808968,5.4,5.4,5.4,5.7,5.7,667.0,878.2511449962,1136.3935320076,1482.2425719452,1860.72327491112,278.358529417051,326.033985928691,433.211870045649,583.335128362468,733.58356525166,18.7960010303308,23.1965441180876,27.1694988273909,36.1009891704707,48.6112606968724,61.1319637709717,12.9056894978202,19.3585342467303,16.7773963471663,18.0679652969483,48.9055710167774,12.9056894978202,54.0761737477172,67.8292740586965,88.7118008374892,113.621899817276,142.742633723214,,123.518518518519,,,,,18.7960010303308,,,,,,2021-07-19,39c9b45b-3e59-454f-b217-ccf62da9ef92,7423225.80402374,21245.9714807071
759,8955,8955,895,89,8,No,Palestinian,Sebastian,no,29203.8681923,Palestinian,Palestinian,,,,,,,,,,,,,,,14208.5434854972,15236.6369637772,16196.6137839184,17041.2728378316,17756.5227223825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c136f89b-6ac3-4d61-8c73-447136a1ac31,38935241.5771332,29203.8681923105
760,8970,8970,897,89,8,No,Palestinian,Silat a-Dahr,no,27779.849946,Palestinian,Palestinian,,,,,,,,,,,,,,,27928.492489479,30338.6742216921,32624.7423625815,34711.9820435461,36596.0397867311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,ec899847-05b1-41c4-b213-a8a151f9defd,41653749.8876495,27779.8499459895
